"code","abund.correlation","species.trend","trend.at.highest.predictions","trend.at.best.nfj.data","filename","n.data","zeroes.missed.messy"
"STAPHAY",0.951,-0.0307559629117448,-0.0300265584794248,-0.0315924160597718,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/STAPHAY-full-run-all-sources-V2.html",39675,430
"STRMEL",0.9357,-0.00138737120722203,-0.000772788899742416,-0.00139073599625684,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/STRMEL-full-run-all-sources-V2.html",90690,562
"THOBAT",0.9203,-0.0394232788516871,-0.038930730088786,-0.0393601625744243,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/THOBAT-full-run-all-sources-V2.html",74167,510
"THOMEX",0.9325,-0.0908464931053076,-0.0898664310629664,-0.0918919604267666,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/THOMEX-full-run-all-sources-V2.html",5955,561
"THOPYL",0.8963,-0.0225678315118304,-0.0218004880409914,-0.0218708186156711,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/THOPYL-full-run-all-sources-V2.html",90287,499
"THYLIN",0.9776,-0.129278570354427,-0.12857286171757,-0.129506334477768,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/THYLIN-full-run-all-sources-V2.html",73527,1892
"URBPR3",0.9858,0.0457165859235451,0.0462516447479469,0.0459694639969501,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/URBPR3-full-run-all-sources-V2.html",13473,430
"VANANN",0.9209,-0.0738581278217775,-0.07310767579082,-0.0737902815020959,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/VANANN-full-run-all-sources-V2.html",15201,1315
"VANATA",0.6186,-0.00962218832466895,-0.00901046822182572,-0.00906901693369877,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/VANATA-full-run-all-sources-V2.html",90478,871
"VANCAR",0.393,-0.0190154290271246,-0.0185637230150548,-0.0188258512719291,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/VANCAR-full-run-all-sources-V2.html",90354,927
"VANVIR",0.9874,-0.024791373263465,-0.0233222914650879,-0.0243155144719618,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/VANVIR-full-run-all-sources-V2.html",9094,1075
"WALEGE",0.8886,-0.00899137534882658,-0.00747946712137981,-0.00883682459922884,"G:/repos/status-of-butterflies-analysis/4_res/fits-parameterized/full-run-all-sources-V2/WALEGE-full-run-all-sources-V2.html",73711,1833
